date,title,link,Ticker
2025-04-27,Reliance share: Should you buy RIL shares after Reliance Industries Q4 results 2025? - Mint,https://news.google.com/rss/articles/CBMi5wFBVV95cUxPS00xSWdYTmtneGpoSjJVNjlma3JBYTBxV2VrN0JTY0lEa1k4V1BCdHE0OENLc05CUWJMN0hKM2pfeEFhUTNQdVpiUG5jRGFxSnUzVWw1Unhad3ZFM2RCYVp4TnN1MlhhNUIxRTljdU95OFFLM19LNGh0aDZwa0JmVXMzUnNsNExZTUxyNlMwS1hwSk1ER0VvUUpyN2ZxdFc3X05NQmhMcHMxMWR1czhnVGltSmlSTEp1ZFl5YVRsSmN3MTJTdl8xR2duaHJFMGt5cVNWUk5YUzRsU19DUlZ0YmZZekxoUFXSAewBQVVfeXFMT3ZGWHJ2TzBsRVFPVlpnSG5Bb1M1bmtaMGU4em9EaGxZREQzNnpGZ0ZvZTJhUXBVQ3ZhSHRzQ1NtemdKWTVEMWVUX3ZwTlJSSEYwRjhjYlJzUVpiM0x0b1JYZjF0ZjduV196NV9ZSEJia2JGWDhkcEZOdFgtRG5lRkREZ1FlNkR3NXpqTTFwRXktaTFiT0p1Yy1HS01wZDBZMWlucUtvZVJoT2xUX2xLVnBLN1NrRnZXYVpDUjVnYlFTd1ZERHZxMUNKM1dSZ2tfWGVyWjBkRTZnbUhJS185T2xReHZQOW1pSUVXank?oc=5,RELIANCE.NS
2025-04-28,Reliance Industries share price gains over 3% as brokerages raise target price post Q4 results. Is it a stock to buy? - Mint,https://news.google.com/rss/articles/CBMikwJBVV95cUxQZ0I5TWd3Z3R2dFBWR0VmZzdRT05OcXZQNnFabmg3aXFaMHQxQkxTaEZYR2VkcFYwNmp1TGNGd19pLWFYcW5BcmVQcTlEaUdGd21yQ2tSb3hObWRFRTZ1LTVFTHM1WHZfalN2VjVwd2UzclNGU1l4cFRvUGNlZnJhdXNIYVBCV2tCcm1yRUZ5VTFCcTlHdmlkV0xfYkZhUzZneU5Zdk1aRE1YdzR6VjNBMUV0anRoUHVKaWZBb0JweG1rYm5yV0pmcGFaSVNhaVozVUVBb0tJTDV4aWx3SHVySG9EVEJhdW5teWpwZmlhb0N6b2o2RmxTX3JUS1YwZ2pQWUdxeUpuSXBHNkhaSmRBUzlJTdIBmAJBVV95cUxOOWY4dWJHc2FYNk5NM1pvU1BWNFd4VGlKZ2RZZklSVWU5d3FYcUN3Rms1bTZmUWpOXzdHRTNSM3VENzFVSTlnTElqNTZ1TVZmSmY4OVhVMi1tVkRRTUh0V2htWHpTQ2ZDSkVJMldHLXBjc3ViUGdNNWUxRGZFTHJQcHRqYmR2ckVTbVR1WWRLVUIxYWVwaDZIMEx4QWJYV1UzbmRhSXNMLUxTd3NHemtpaXRoQkFtUEk1MDMzU1lqU3NmYmtmN2tOX0ZhWVlLS2tUYTBqSjd4RkhZaWs1ekU5T2RWNUlmbUZodVB2TFpmQUM1amRNYXdfN3F1b0s4RVlFNzgtQi1wVlFBRTk3U1hHZGFFR19pa0d5?oc=5,RELIANCE.NS
2025-04-28,Reliance Industries shares jump nearly 4% post earnings announcement - The Hindu,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPblBPRFB2RVlRZnV0Q3BnaEdjby1pdk1adHBLZlV1N1gwcmxlNE1lWjl6VjZiaVlhQXNueXpzTC1EeEhscXdYWGJGb01OOXItenNkUklSZUtDcWFqc0Vuc0Ixa3RHRlNINVU0cjlMQ1I2RUxIVVJJUDFxdEllQXFjN1BTQk9Qb0dDcV9JZDg0VXBtbTFkS2FrT3BUZGpGOERUY2hPQ3BrVjVLcHhoT0dHa1lfQWxMRWprWTVpSXZuUkR2UGRzem54MdIBzwFBVV95cUxQdkJqOFBYUHAwZjFLMHBrem16SGRSQzVKXzNnd1Q5azMtbnBmSFF4dTlsZ2RxeDZJTEROZWZPajBZNXEwd0RESXJ5UnkyWHNFYUNYUDViTl84QzhWa09ZVlc3MGg4MkQwMnlJelRPelo4ektIUUk3c3l5Q3RXUVRSRXBoZnZxbHpSWE51QzIxOElTeFc3c2tram02Z0NtWGd4TnE1UUc1bk0zRUJWTk5sSm9kRF9nQzZqT2t2T2dmRGpGeHlxRk1IeV9NSW9yYTQ?oc=5,RELIANCE.NS
2025-04-29,Reliance Industries shares at inflection point. 6 reasons why FY26 could be the year of big re-rating - The Economic Times,https://news.google.com/rss/articles/CBMihAJBVV95cUxQTThSVGhaaHhOc2NPQXY4Qm5VYkJwMVd6Q0w4d2VWSlhJcUVPdUxIWXBydUVWRkRDbldfbWttTzRGREtxN3Z6NGx3bEp5cW4zV3VNUGttX1ZnVEpKVk53dWxrZGY1dV9lSXJCalkzbE9SRVoyTWNmMFVyV01ZOTNMdndnMEY0T1NIaEtPWm1KeHZNT0M1Uy13TVE4UUxOQkpoLWpiRWpBSTViWEFQQTY4YURiWS1RTURIWG0zWjFMcEt3d18xSkF5dmFpWkx2UHJObnNFclBkNDg0bTR1dUdwYUJfWUx6eHUxNGw5c0libnZZOG81SlJyeG9sZEZaRlN6YVVXUtIBigJBVV95cUxPUlY5UFB0bDdlNGNVRmpFOXptcVhnQWhyaWtkMVltbnVDRTZ6Rm5rb1k5dGx6dGY3LWFZVk1ydzZMRnM3ek41Y3h4emJqMkxRRXhmbGRyRVVDTVhOeFJnbnVHc09UaEZZYXVtS2lPZkNMTThtbTBNLVNsZ0stLVRJVGRaaVdDUTFiVEl6N0xPaUJ2Nk9LVzJweVhoeGpjb3BuREJqU2JGNmwtY0tEQ0V4OEZFVFNkTHhxZFIyQ0RodXFUanI1WWtSNzFLOGt0UXkxbENiVmE4eEtPMm5zTFZJVHhxOVVvcFNnNEpJVUFIQUZBNWlMTVl6WkVwT2ZQZlJmU0tKZENIWUFvQQ?oc=5,RELIANCE.NS
2025-05-13,Can Reliance shares rally another 12%? Citi sees 6 near-term triggers for RIL stock - The Economic Times,https://news.google.com/rss/articles/CBMi6wFBVV95cUxPMGczcHRqVzROU0R6eHY3QkxUNXR6TU9GQzNBOHBCOXZ2XzBZUE44cjAzMmw4Z1NJMjhlcWRTeGhsWmpoZG9qN19XMzZ0WDNMajZFM19nbmU3YjVRT0pnNHdCai1FbnEwNF9lal9xV2lIb1YxTEhOQWlYTUZtbUttNVRreTFtU0xFSEdUb1Jzb0FXSERhVkFoV3A1VWRGZFJIRmp4aGhpcWNlTGw0Z29jbXV2dDNyUG9feFdKVEJYLTNYRjlHdlJQMjl3Tnk5WEtDbkdKMFpqWk44R040blZaSTlUa1RtNU4zQjVN0gHwAUFVX3lxTE1wZ04xN1ZHQzB6c2c2ME5pY1hZMDdRSVktVmtsT2xHNEZfOHN3cVliRkpYZFFkRWYzVEtKRWxPbGVtREdpc0UwYVl3TGw4M0xsVUVOcXJuTEFOc0lRU1d5X0lTQllONW5fQVkyZEhUZWpLUkotWHFoV3puMldxMlRSaXhoU0tlNTkzcHNjOFlnR1RJZGk5aTdPMlllWGtENHB5eXVTYzlpRFE1RFlDd29xLV80eGRxQzU2TTkwUVdrMVZ2amJsRGFqSkZHZllLVmpzSUd3cF9iYXpFUGpIaEhVbFppX1dNTVg0eDJiaUktcw?oc=5,RELIANCE.NS
2025-06-10,Reliance share price nears record high after 30% surge from April lows. More gains ahead? - Mint,https://news.google.com/rss/articles/CBMi7AFBVV95cUxQcVpMZXFBaW8zMXlhNTV6ZGlGMzRlX1J4aFE2NFFxZUtJUjYxVWMtMTdkcEpvcXVjQVZEaDlaRmJXLW4yajlvZGdLckJ4cGZOal9xM0REeTR4NkcyNjhJeW9lMlpMaWNYa3FTZlZPbVhIMVVMN2tYYjVld1BHTFp1c0ZVU2ZoS0lIRXZRQ0tZYUZtbUtaWWUwdDFrYmVIYVByaXduam55Y0xKTGpxbE9nLVcyXzNvQUkzTk5TenFFVy1mcVpVWXlxLVYzRWVHeWlGZzNqQzlYZ2ExVm5ubXotTDRnWDcyNkl1M0JwM9IB8gFBVV95cUxPVFNNWDlhTGtkeEdRNlVxejlsUXQxc2FkdFh4eHg0Mk5rYl8wbkdnQU9nUWFMVWZ4TER3XzFsRG9idVUzUDhCZEk3NThkTmotQVdoMWdqdFJOYUc1ckZnSGFObVhQaDVPMUJlVlpkUnBoeXlRRmhsS1ZSX1ZpaWNUMHZFN3I1aUI0Wk5Oa2lhRG43c3RnVldmTjk5TDAxUkZnTFBibUZhc0hWZVlFUWt3c0c5M0ZxTGlmbUEwTXNlTTVJYTRTRzRyVjY1TkxFaGh0MENsM3FRanppMDZGcGtWNi1TUGVvd1FlYkNfUXZkMDR5Zw?oc=5,RELIANCE.NS
2025-06-12,"Reliance Industries sells 3.5 crore shares of Asian Paints at Rs 2,201 apiece - Moneycontrol",https://news.google.com/rss/articles/CBMi2gFBVV95cUxNc1l6bW5tVVZxN2lQTzc0MDBaSzVVS0JBeFVuMEttcnFTRS1iYjI0VWpVS2N2dnlJcGFndE83OGswalBUM2M1SlJfMnVPSDBud0ZBdGMzTjNGZ1NOUFRqMk51UF93VUVDUkpZbjF5dnM4RjY1OXVRNHhRU21LRlhGYlVyOXlYWUx1ZWVDTkpGRi1fMVdnemVlWTJwYVNLMnVsQVJhaEdfalVzMkYwMXBQUmJYdnhwNnBoTHAtV1AwVXBMZ3o1eWU5b21xUE1qMDVLWi04anZhRUZ3UdIB3wFBVV95cUxOMHlhaU9NTHBDbFRvNlNCaVFqcng2RmNrX3pGMktNV1U5cWdFUTVNaUlWM04zMEtnbzBzNnJRZHF0a1BJeE1xRFF3ZVI5cGY3dEF3YmhLb0FKYzZVMFZtQWg5aUZUMFNXakNtdkN6S0REZDloQ0YwTGdEV0U5UllDa0hZbXpGX3E0aU5ZZXc5em9LdC1jaHRlSWFWSzZCSWNRUlc4dmhybVJjUDFSV0RCTlV0TEVDT01tMUZaYTRiYUFFWU14c09vbkVubWV4VmhPXzlrTlFEclRwVEE0cl93?oc=5,RELIANCE.NS
2025-06-12,"Reliance Industries offloads 3.5 crore shares in Asian Paints worth over ₹7,700 crore - Mint",https://news.google.com/rss/articles/CBMi7gFBVV95cUxORVJWV3FzNE96dy1VdjBSSS11bWZYaWRSOXhIWU1fMFVUTDd6UnhGUHBIVzZQMlNSQjVrRWE1TlJlX1ItaVZ6OHRsY3p5RUlwVG1LVlllbF9QQ3RfSjltRVN0RHpvX3o5WnVuYnc3WE1uRDg4cEoteV9aSzlIdjdrTVhGeDdnZXQ2YTJGZmRPNGZzOEZLTDF5UDBBbVM1ZnV5LW5rNUk5WDBqY3JpMGZHbHIwZDhvcmpWWmxnWllTaVg3Ty1xMnFDZF9OcHBBTmtpR1lXdVE1NERIbVZlUGd5Sk5KeVhqdnA1NFBWekdR0gHzAUFVX3lxTFBJd0pMUUZEUXFZc0lrUnhWY0JLaU16THJxN0NEeEtjdGJvVkdFSVlSUUxsWF9GMmlfODJIXzhYeC1PMlJ3bl90Sm9vYnFUS2JHeU1ObXhNcmtaS2hFWlo0OWRmMkhOWWpxVXJuUGhOR1IybjdyT0tBc2pmY09ubDhtcDItNEQ5Z1RpNHljNXozbXE5aVkyQnhoV2ZTTkt4c0dfQklIRTRDdlhPNlJkc2NadjQ4UlppM0ZyXzZLay1uckd4emZEdXpqcDlfVTFVQll2WDdKeGFUM056OEZUTVBlMUJudDRYa0FTSXhfa0NKcFEzbw?oc=5,RELIANCE.NS
2025-06-18,Reliance share price jumps 17% YTD: Can India's most valuable stock deliver more gains or is it time to book profits? - Mint,https://news.google.com/rss/articles/CBMikAJBVV95cUxPdldsYVdjQTJvSjJrVmVsMy1QN3Etem9JZkZCUTFyQWhmZkQtLW1wc2ZhREdES1h2bFF1dnVTTDdETVRKM2FUT1F1ZjRFNDc2RllPdm41U2o2VVhmRlFIWkdnamtNclVOdHdkaFB0LUlaeXNkQXg2SnBncVBEdllBbC1SRzRPSVRiQnFaRldReHA3M3lCZDdXd3RSOEdmcGJMemNvMi15aDZTdEljcjVsQm9lUHdSNHZMQVhmOWpVdnRiY25rN3M4aTdEbTdxXzdFNUQyT2xjUXVkNWllNXBfQ3ljTHI3bzhyX3ZGYllJeWkzcC1TaURwcTdRSDQyMjVFbG10Q3dQQW1kQmhvaUFuVtIBlgJBVV95cUxNeE1hYnlIMkVwSFB5d2hoTzZUcWtmTHBVbzFZTEhlVGdiQXg5SUgtem9NVGtvMkZuTHRORnVPLUEzWmhlVHh5bTl0TW9HTU9IMUxPU3FIai05YVpabjU5YkpHR2VnUGlGV3ktRklHMmR4Y1hYMlNRaXlsdlpNSzFYQXFFckVHcVR3X2VFRXlnUDU3Qy11bFNJempqWUE0bG5LeXpEUnNUZWVfdjg4WlF2M2JNOUNIT0xQbnc2RGo2X3NZVUJUUWprdnh0YjhRZ1RwZGI0b3F0RlI5dFpuc1g4SkR6bzdkd2E5Ni1lLUphWDJxUENGWi1pMEFEbzY1SUtSVkFnY1ZqT3RsQS1hLXJuLXVLd01Kdw?oc=5,RELIANCE.NS
2025-06-25,"RIL Q1 results can trigger rally in Reliance Industries shares, predicts CLSA - The Economic Times",https://news.google.com/rss/articles/CBMi5AFBVV95cUxQM0FYYzNwdkw1SjROZnc1VmhRYnpIQjJtZ1pKNWZZQjQ2YkRMOVBYOG15Wk40aUpCNnJyaXE3V1pzclF5bTJzc3pueFFWbkdKQW5PSXBMVUd1MnlQbEhNSEhla3FyRUJ6N0QzUTFIRlItTHh4N0RDM0piUXkzOWJyXzEzS0FiLXJFOVBpeWdzSHpKbVItYzhHb1Nka1NaSU00S2VZdEN6aXZ3dVFuLUExRVFaVU5ySUo4aWtMREhnSTV0UnEyekxKZXJkVmFjUU1SQ3NpQUp4SFpGdWlEYl9paWNNcW7SAeoBQVVfeXFMTUNKOHhlTEU5c0VnS3AzVmlmV1F3RnBPZ1I4ZFN0TDVTcWVIQXNqd2MySHBEVV9GOTBvX3NMYndnaWFPM21Ya2J1dWdpLVFSbXBrdjBHaWd6bk5YU2x1eW0zUFFXYmRoWkpOckRMWTZmenU2Ukc0NnFHVHdKQXlOa0NVbllSb25BOUFoZm91dldiZXdNNWo3QkJJUTkybHJfLW44X19GQlpHOU8zTW5fN01NWWVzODkyN0dmTzM0aXlzbnkxZDVCSWpWNDAwdWVSYUNNdnJ3SkRjb2dsSlA3dnFXY3VKaEsxUjN3?oc=5,RELIANCE.NS
2025-06-25,"RIL share price outlook: CLSA sees Q1 as turning point for Reliance Industries stock, predicts 14% upside - Times of India",https://news.google.com/rss/articles/CBMitwJBVV95cUxQMHdlYVdsRUNIc3F4XzBWTEdVQV9iTFJ4YzhuRFJLQzFTbzV1a0RDZXNlVXlPTE9scXBDbDJxdXJTU0dDZXp3ODRrRWl0ZlptY3VwTnlQRlpMd2hoWVAyOGdQM3FkQlozclp5THkyMDd1eTNnYmRjVmVxcnpzOGZIdm55RGIzaXpPZk1JMEdnVkxlZ3NESVFwRjQ2d2FkQURLenJYbDRqV2RsMnRmQ2RlUnZBQXhtQXFPcVBFMlZiOVBGSHF1QTB3S1VOam9ieF9qemlla0VuT054NzducXJjX25JSkJQclllbi1oN3N1TVY3X0tlMDZyLV84NWpQbFJFZVJxS1VDSkZ0dXlwMEdjTGJ3MVRRY3FTb3ctakFJT3BiczV4S1BwT2lVQ09XVnprVy12bnBBVdIBvAJBVV95cUxPU0E5OFg0bFNpQjdpQ1ZucGU1ZmpubVZTVDUxNDc2QWpocUxXZkRzc3N3N0VKMUxoMFh2U04zaTB4NnRkM1VaZG1ZZWYzTmZWYVhwekc2QTFDNVdDUG9icVp2WXRGOUxNRTBRNXVuNDJjVlVZQ0tuM3BjZW9pMnBXa2ZUSnBQMjVHTHpDTTl0TnRLdnM1cUYwZmJTTHVTWU5xN0xZSGJOSTJzcHNqRGVkWWxNNFFHa0t0M2xnTklweGIzNkNpUC1lWF9xNmxhdHF1cExzaTNYOTVCS3pUX0lDck9kWHJsRWJBcjZ5Zm56clFXU2hLOFR2ZmxXU0RmLXEwT0tMa0g2S0ZfOGl0MmZZOEFqREF2d2czV3lvREVRMEd5MFRqc2ZYWTI4OXZRdVpaWjl2ZzMwMWViSVgy?oc=5,RELIANCE.NS
2025-06-25,Reliance share price gains 19% YTD; time to buy more or book profits? Experts weigh in - Mint,https://news.google.com/rss/articles/CBMi-wFBVV95cUxQVTI2UGRsTkR4X3QwaURNTjh5a0xQRXJkUHJPekFUTEhoRjUwT1dHdEhpaVM0ZU10SnRWLW93STVHZ000Z1hrMUQ1am1JOXVpUEJ1X0tiMzlZSHBPUk5vZWZRREFJQTNoelB4V0pfSzA3ems0cmtkYjBWa2Z2bXVJUU1ZQXJYV1ZBTmVQY0ZSTEpsSWdnSlRWYzhRR282Q29ETl9BdG1zY2dWSWJjc1NsUEVPR0RCNEhUUzdqc0ZtMXNSQWRROXgwVzFFVWM4UFp1OVJKU0FYZVIwWE9ULXRvQ184eUh4SVJxR2lZMTVWUW9WWTlrVlZKdzBIY9IBgAJBVV95cUxNU0ZLVGtRbGJUNWpxRkpkLU9LREFRTENKRW5lVWhRMXZ0NmZScmpHTW9xOERFT25GM2xGUFoySEZNTlRTQmdWRnhsMzBicDJJeXkxMDlHdDlLeGZPakRrb19yVWt2LVllRGllMzloLUNuVldYT0p2MzlYTHBraS1uRWJ3eDhfZE5JLTZjM0thR2w4alNHT3VJSERBcGF0SXBaTUV2bkZTVE5zUElRdm5oNnd4T3g1d3piZlRNVUdQTGQ0WGVhcmtLUnIyUWRJU0h4WXV4RkRWQXpsd1pvbXNPNGp5WUlrUjJkN3lldEVIdThqZWpyd2hJNjdIZWVpRGst?oc=5,RELIANCE.NS
2025-07-01,"Nuvama gives Reliance Industries highest Street target on solar push, stock up 2% - Moneycontrol",https://news.google.com/rss/articles/CBMi3AFBVV95cUxOcmY2eFpXRVFZNFltM0N6Rm02bUJIU0cyZklRdmJtT3phUVQ3bEwyN0VfWkNmOFpoZHlVQXRrS3NBQk40R3BRb3hEaGR6ZFF4eWR0RkdCcFNqOG9VSmhPZm9feG9mQnRiSmwxbHFPRThTOUhwc09PVFNhQ1lQZ293WHhsTldPY21JNmU5V0U2enhMRmRBYVZSSzRLUmU5T3NCTUNwQUY5MTByLXEwS3JHVHA3ZUZoc0hIWUEzX2xzLWFQdDhSQ0w2RWZMNWlnYmJNVlZzbnBNVmI3SGs30gHiAUFVX3lxTE4taDZ6RzFCMDREc3pVYlRhYk8welRyX1E3cEc4aDEwQ1JwWjVzYXNpZ2pVbGgzNmd0VkFIeVZWV0cwYVdmbkVzQmxGZUJ0ZWNtOW1DMHpuZkgzMktmNmQ4T29CSFlrWmoySlhGcDltVVF0amtzMUt4WUFfWDIzYXNYWGZGZ3l3Y3BWS0Y0Q1dlSVFuazVxN1l5TTFSX2FaTm5pZ0l3d0dyRUhjaXNSMERDVDJmNTdPandmckI4N3JTT2RDYUplemRpVURXeXN0bktnQjFYV1R0LUJqQnFSVzdHWHc?oc=5,RELIANCE.NS
2025-07-02,Reliance Industries shares up 25% in 2025; 4 reasons stock could gain another 18% - The Economic Times,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNd1ZkWjNEZTNJN2czckNibjFZY2lKNEdqaWtUZXk0Q2NRN21oYjZjcy16aWd6aURlQjV3N3VaT2JndVhCVDktQlE1RXhjcXk2dHRJU3BiMXRJc3RJMURGSTluWHVLeVJWZm1vQU12SUtXVDFHdS1QVjlka092V3V6aDdSb0s2aGlMWF9neUYwWVI5VmoyLUxnbG1ZcjZKTW1HRFh2OHlPUmtxeDV2SldkdC1kaDhoaWdPdmJjaklHS3pZWWxFaWRGeUQ5X3ZoOEJL0gHWAUFVX3lxTE9acS1EeklhRGpQakRBdWhpZlVYbUhGUUtxbmtqc3UwWXhZZmhPOXNMbFp1M2ZhbWlCSmtZa0ptNzBYcUlfWTVmTEtuemh3cUVMM2V6aWlHMGlET0NPMjktUE9QQ1VRUUNaMkVhdlpiT0RjNEl2MjU1aGQ4UksySjNGeVhicFZ6RGRWd2VtNUFRTkhwLVpGd3MyWDBOR1RaY2lCZVV1TU1nTUd1N1Zod2dHeG83OUk4SGVfdldhMmswelpScVpOTGNSWlJYVGtETEdwSEpUamc?oc=5,RELIANCE.NS
2025-07-02,Street view: Why are analysts bullish on Reliance Industries stock? - Business Standard,https://news.google.com/rss/articles/CBMizAFBVV95cUxNTURTUEEzeGNrUWQtbkhEdjMzRFlzRkkxN0pwVU0zVFB1b0FrT1M0OUpGT2hJMW03TFpzSDVXZFE1SGJsUE5vYjA1Z3A5eXF5Z3VQbEJDNnVndlE0QmJYeG9ySWVoc2hhVHVMSVAzc3Z5VjhoN3FuWXFHSEpDUmcyYUJURW5LdGpVRFJncnp4c01PQUw3VFpESTVJLTd2MU9HS1IxbGlwT3hnM1J1NlhMeWRBMDVocGc1VXFEbl9QSS1lcnlRMUl2dDVGalPSAdIBQVVfeXFMTkFORi1nYVV0V1pEQ3ZUekRpRE5fZWppX2I2ZDg1d0FORENBVDhDVWFFb3VUM2dEeVU2M3hTaVl6aGh5OG1reDFfM2RPemFOMGxBSkZyM1JCaENwTUlab3hDMXlNS1VXdDRyS1JuaHZmdGFHT1ZqQVVzeUFGaEk2TC03aWhHT01kaWM3QXAyeHppbnVaU0h1bTVHSjlyNU5haUpPalNXbndSUmZZMWFrNzJaUGU5UFQxbFUzMmdCbVBYRHFUNWxvM1g3NDB6RW1OY1RR?oc=5,RELIANCE.NS
